overall_neuron_index,layer,neuron_index_in_layer,weight,abs_weight,useless
154741,25,1141,-0.052870937,0.052870937,predicts_bad
165375,26,5631,0.052587904,0.052587904,predicts_good
110263,17,5815,-0.052440643,0.052440643,predicts_bad
170813,27,4925,0.052273795,0.052273795,predicts_good
162293,26,2549,-0.05223123,0.05223123,predicts_bad
110854,18,262,0.052140273,0.052140273,predicts_good
138518,22,3350,0.051940136,0.051940136,predicts_good
144203,23,2891,0.05111057,0.05111057,predicts_good
124749,20,1869,0.05093064,0.05093064,predicts_good
133580,21,4556,0.05088952,0.05088952,predicts_good
133745,21,4721,-0.050885953,0.050885953,predicts_bad
94001,15,1841,0.04952275,0.04952275,predicts_good
156002,25,2402,0.049294222,0.049294222,predicts_good
140414,22,5246,0.049096614,0.049096614,predicts_good
134771,21,5747,-0.048985653,0.048985653,predicts_bad
131401,21,2377,0.048940264,0.048940264,predicts_good
124035,20,1155,-0.048886202,0.048886202,predicts_bad
132488,21,3464,-0.048675,0.048675,predicts_bad
127735,20,4855,0.04861189,0.04861189,predicts_good
105004,17,556,0.04849037,0.04849037,predicts_good
119902,19,3166,-0.047802325,0.047802325,predicts_bad
131641,21,2617,-0.04682148,0.04682148,predicts_bad
129619,21,595,0.04678204,0.04678204,predicts_good
148724,24,1268,-0.04519098,0.04519098,predicts_bad
148967,24,1511,0.044718426,0.044718426,predicts_good
161661,26,1917,0.0444561,0.0444561,predicts_good
143463,23,2151,0.044441845,0.044441845,predicts_good
102731,16,4427,0.04441886,0.04441886,predicts_good
108902,17,4454,-0.044325452,0.044325452,predicts_bad
149162,24,1706,0.04408022,0.04408022,predicts_good
158878,25,5278,-0.043788098,0.043788098,predicts_bad
142997,23,1685,0.043530416,0.043530416,predicts_good
142041,23,729,0.04343707,0.04343707,predicts_good
126993,20,4113,0.043371227,0.043371227,predicts_good
164970,26,5226,-0.043125812,0.043125812,predicts_bad
140709,22,5541,0.043000266,0.043000266,predicts_good
113788,18,3196,0.042922195,0.042922195,predicts_good
116987,19,251,-0.04281777,0.04281777,predicts_bad
121214,19,4478,-0.04278412,0.04278412,predicts_bad
123661,20,781,-0.04274948,0.04274948,predicts_bad
107528,17,3080,-0.042675763,0.042675763,predicts_bad
124925,20,2045,-0.042591743,0.042591743,predicts_bad
124782,20,1902,0.042573255,0.042573255,predicts_good
132920,21,3896,-0.042452745,0.042452745,predicts_bad
100923,16,2619,0.042401675,0.042401675,predicts_good
111743,18,1151,0.04216115,0.04216115,predicts_good
154818,25,1218,0.042095285,0.042095285,predicts_good
111121,18,529,-0.041874923,0.041874923,predicts_bad
127369,20,4489,0.04163167,0.04163167,predicts_good
128385,20,5505,-0.041171502,0.041171502,predicts_bad
119147,19,2411,-0.041049644,0.041049644,predicts_bad
117542,19,806,-0.041045547,0.041045547,predicts_bad
115356,18,4764,-0.0409193,0.0409193,predicts_bad
131468,21,2444,0.04067998,0.04067998,predicts_good
130982,21,1958,0.04051084,0.04051084,predicts_good
104753,17,305,0.040312704,0.040312704,predicts_good
141096,22,5928,-0.039816067,0.039816067,predicts_bad
132718,21,3694,0.039503578,0.039503578,predicts_good
146998,23,5686,0.039241806,0.039241806,predicts_good
141002,22,5834,0.03901697,0.03901697,predicts_good
127904,20,5024,-0.038983665,0.038983665,predicts_bad
114161,18,3569,-0.038613364,0.038613364,predicts_bad
117468,19,732,-0.03851465,0.03851465,predicts_bad
126669,20,3789,-0.038498268,0.038498268,predicts_bad
107329,17,2881,-0.03843402,0.03843402,predicts_bad
159861,26,117,-0.038131107,0.038131107,predicts_bad
164837,26,5093,-0.038000155,0.038000155,predicts_bad
132840,21,3816,-0.037871007,0.037871007,predicts_bad
148711,24,1255,0.037836254,0.037836254,predicts_good
102032,16,3728,0.037813786,0.037813786,predicts_good
159836,26,92,-0.037770502,0.037770502,predicts_bad
112593,18,2001,0.03772192,0.03772192,predicts_good
150595,24,3139,-0.037636276,0.037636276,predicts_bad
148150,24,694,0.037590265,0.037590265,predicts_good
107504,17,3056,0.037559543,0.037559543,predicts_good
134191,21,5167,-0.03731409,0.03731409,predicts_bad
132362,21,3338,-0.037194625,0.037194625,predicts_bad
113981,18,3389,-0.037145678,0.037145678,predicts_bad
99018,16,714,-0.037074562,0.037074562,predicts_bad
131676,21,2652,0.03702641,0.03702641,predicts_good
120669,19,3933,0.036853246,0.036853246,predicts_good
115030,18,4438,0.036520243,0.036520243,predicts_good
138120,22,2952,0.036180004,0.036180004,predicts_good
93639,15,1479,-0.035987593,0.035987593,predicts_bad
139490,22,4322,0.035555936,0.035555936,predicts_good
170758,27,4870,0.03538555,0.03538555,predicts_good
145674,23,4362,-0.035340548,0.035340548,predicts_bad
114489,18,3897,-0.035154745,0.035154745,predicts_bad
118315,19,1579,0.035116307,0.035116307,predicts_good
117498,19,762,-0.035093334,0.035093334,predicts_bad
112709,18,2117,0.034976073,0.034976073,predicts_good
107241,17,2793,0.034857787,0.034857787,predicts_good
119230,19,2494,0.03457383,0.03457383,predicts_good
145562,23,4250,-0.03453148,0.03453148,predicts_bad
133007,21,3983,-0.034394134,0.034394134,predicts_bad
141155,22,5987,-0.034263834,0.034263834,predicts_bad
149423,24,1967,-0.034231666,0.034231666,predicts_bad
158148,25,4548,-0.034107327,0.034107327,predicts_bad
166521,27,633,-0.034103967,0.034103967,predicts_bad
132587,21,3563,0.031054717,0.031054717,predicts_good
136339,22,1171,-0.030834924,0.030834924,predicts_bad
143685,23,2373,-0.030821186,0.030821186,predicts_bad
115016,18,4424,-0.030785121,0.030785121,predicts_bad
133395,21,4371,-0.030489005,0.030489005,predicts_bad
156842,25,3242,0.030416373,0.030416373,predicts_good
121322,19,4586,0.030325439,0.030325439,predicts_good
125129,20,2249,0.030180361,0.030180361,predicts_good
116572,18,5980,0.030165467,0.030165467,predicts_good
